GDD5,MTCO,Abies,Alnus,Betula,Picea,Pinus D,Quercus D,Gramineae
5123,10.7,0,0,0,0,0,6,282
5123,10.7,0,0,0,0,38,0,82
5123,10.7,0,0,0,0,72,0,10
5123,10.7,0,0,0,0,42,2,38
3551,6.1,0,0,0,0,0,11,97
3618,6.3,0,0,0,0,3,0,77
2994,4.2,0,0,0,0,0,0,24
2979,4.2,0,0,0,0,0,94,38
2681,3.1,0,0,0,0,0,24,33
3061,4.4,0,0,0,0,0,167,178
2554,2.7,0,0,0,0,0,244,116
2225,1.3,0,0,0,0,0,26,123
2483,2.4,0,0,0,0,0,68,43
2352,1.8,0,0,0,0,0,198,96
3527,5.7,0,0,0,0,0,5,63
3231,4.8,0,0,0,0,0,0,32
3126,4.5,0,0,0,0,0,0,23
3019,4.1,0,0,0,0,7,3,102
3980,7,0,0,15,0,15,0,15
2799,3.5,0,0,0,0,19,10,57
2860,3.7,0,0,0,0,36,20,124
2772,3.4,0,0,0,0,24,72,246
2904,3.9,0,0,0,0,8,0,179
2537,2.6,0,0,0,0,0,10,117
2331,1.8,0,0,0,0,9,17,52
2541,2.7,0,0,0,0,9,2,151
2267,1.5,0,0,0,0,0,45,86
2291,1.6,0,0,0,0,0,7,305
2318,1.7,0,0,0,0,0,10,570
2318,1.7,0,0,0,0,0,23,524
2342,1.8,0,0,0,0,0,0,601
2346,1.8,0,0,0,0,2,11,435
2370,1.9,0,0,0,0,2,0,368
2388,2,0,0,0,0,5,10,298
2210,1.3,0,0,0,0,0,9,115
2210,1.3,0,0,0,0,0,0,69
2198,1.3,0,0,0,0,0,0,51
2198,1.3,0,0,0,0,0,0,63
2181,1.2,0,0,0,0,0,0,33
2169,1.1,0,0,0,0,0,0,526
2152,1.1,0,0,0,0,0,0,642
2149,1.1,0,2,0,0,0,35,401
2135,1,0,0,0,0,0,4,344
2112,0.9,0,0,0,0,0,0,463
3165,5.1,0,0,0,0,0,4,4
2821,4,0,0,0,0,16,859,45
2424,4.4,0,0,0,0,2,0,352
2395,2.1,0,0,0,0,0,46,29
2395,2.1,0,0,0,0,8,30,39
4499,10.5,0,5,5,0,202,145,168
4498,11.1,0,0,0,0,10,44,53
4453,11,0,0,0,0,11,15,52
4416,10.9,0,0,0,0,68,103,141
4352,10.7,0,3,0,0,67,0,334
4273,10.4,0,0,5,0,128,569,83
4179,10.1,0,0,0,0,103,60,307
4613,11.9,0,0,0,0,544,140,272
4613,11.9,0,0,0,0,400,0,485
4613,11.9,0,0,0,0,142,253,395
4613,11.9,0,0,0,0,107,573,187
4613,11.9,0,0,0,0,39,890,57
4613,11.9,0,0,0,0,48,803,129
4613,11.9,0,0,0,0,15,791,161
4613,11.9,0,0,5,0,29,831,93
4637,11.9,0,0,0,0,18,852,61
4637,11.9,0,5,0,0,50,805,88
4637,11.9,0,0,0,0,62,500,417
4637,11.9,0,0,0,0,12,848,122
4637,11.9,0,0,0,0,9,880,95
4637,11.9,0,0,10,0,28,688,258
4647,11.9,0,0,0,0,126,186,574
4647,11.9,0,0,0,0,63,0,873
4647,11.9,0,0,0,0,22,763,197
4647,11.9,0,0,0,0,23,775,172
4647,11.9,0,0,0,0,11,799,163
4647,11.9,0,0,0,0,10,922,49
4647,11.9,0,0,1,0,15,869,89
4804,12.6,0,0,0,0,3,0,421
4804,12.6,0,0,0,0,10,10,347
4804,12.6,0,0,0,0,42,30,370
4804,12.6,0,0,0,0,55,0,220
4905,12.5,0,0,0,0,15,6,11
4856,12.5,0,0,0,0,101,0,300
4856,12.5,0,0,0,0,58,0,704
4763,11.6,0,0,0,0,85,0,158
4076,8.3,0,0,0,0,10,4,24
4076,8.3,0,0,0,0,43,28,82
4076,8.3,0,0,2,0,33,10,239
4076,8.3,0,0,0,0,249,11,159
4860,10.6,0,0,0,0,73,19,363
4860,10.6,0,0,0,0,761,0,44
4762,10.6,0,0,0,0,397,78,162
4817,10.8,0,0,0,0,541,16,178
4850,10.9,0,0,0,0,96,21,167
4850,10.9,0,0,0,0,62,15,43
4850,10.9,0,0,0,0,66,24,55
4850,10.9,0,0,0,0,116,114,186
3874,8.2,0,2,0,0,200,73,100
3777,7.9,0,0,0,0,330,53,69
3674,7.6,0,0,0,0,46,119,251
3500,7.6,0,0,0,0,7,734,64
4384,10.5,0,0,0,0,177,44,108
4384,10.5,19,4,0,0,8,173,169
1960,2,0,2,0,0,0,10,35
1986,2.1,0,2,0,0,0,22,19
2008,2.2,0,0,1,0,7,12,34
2032,2.3,2,0,0,0,0,3,12
2084,2.6,5,2,0,0,0,13,38
2111,2.7,0,4,0,0,7,94,94
2149,2.9,0,0,0,0,0,0,94
2189,3,0,1,0,0,14,183,72
2211,3.1,0,1,0,0,1,19,53
2240,3.3,2,2,0,0,3,43,77
2292,3.5,0,14,2,0,0,49,70
2349,3.7,0,2,0,0,0,37,69
2330,3.7,0,6,4,0,0,10,73
2330,3.7,0,0,2,0,2,42,200
2825,5.5,0,3,0,0,690,68,94
2825,5.5,0,3,0,0,59,31,54
3524,7.9,0,0,2,0,555,13,100
3587,8.2,0,0,0,0,63,19,112
3685,8.5,0,2,0,0,114,55,51
2417,4.2,17,2,0,0,4,161,108
2566,4.8,10,0,0,0,289,74,65
2260,3.7,0,2,0,0,546,30,74
2221,3.6,0,0,0,0,264,16,43
2213,3.5,0,0,0,0,55,35,149
2020,2.7,216,0,0,0,53,21,37
2085,2.9,424,0,0,0,238,17,48
2116,3.1,61,0,0,0,751,12,4
2198,3.5,8,0,0,0,451,8,32
2585,5,3,1,0,0,40,68,485
2532,4.8,8,8,0,0,73,68,260
2515,4.7,17,7,0,0,145,98,57
2494,4.7,0,0,0,0,785,57,15
2463,4.6,16,0,0,0,102,82,90
2463,4.6,55,0,0,0,187,77,55
2463,4.6,19,6,0,0,160,95,111
2463,4.6,23,2,0,0,62,82,414
2463,4.6,54,7,0,0,296,187,85
2463,4.6,51,12,0,0,255,73,0
2491,4.7,31,3,0,0,69,49,381
2491,4.7,73,14,0,0,25,81,401
2460,4.6,40,1,0,0,104,51,307
2394,4.4,14,7,0,0,62,37,502
2362,4.3,43,1,0,0,117,35,528
2281,4,42,9,0,0,142,63,205
2239,3.8,35,1,0,0,123,40,411
2193,3.6,46,8,0,0,125,46,391
2166,3.5,19,5,1,0,62,31,85
2140,3.4,35,0,0,0,88,45,58
2010,2.8,8,1,0,0,34,12,40
2001,2.8,27,1,0,0,37,9,30
1978,2.7,44,0,0,0,87,61,54
1954,2.5,22,2,0,0,54,30,36
1924,2.4,138,3,0,0,140,52,31
1897,2.3,53,1,0,0,10,7,7
1866,2.1,706,3,0,0,13,16,7
1828,1.9,598,2,0,0,29,14,37
1779,1.7,78,0,0,0,6,1,5
2703,5.3,21,5,2,0,88,119,102
2679,5.3,6,0,0,0,799,9,19
2679,5.3,2,5,0,0,736,26,39
2679,5.3,1,1,0,0,798,8,32
2588,5,1,2,0,0,612,14,27
2506,4.7,1,1,0,0,705,7,16
2588,5,1,0,0,0,799,34,23
2588,5,1,0,0,0,812,17,12
2588,5,5,2,0,0,554,42,78
2679,5.3,0,1,0,0,585,17,58
2679,5.3,6,2,0,0,795,62,36
2679,5.3,0,1,0,0,752,11,19
2682,5.3,0,0,0,0,19,4,27
2594,5,6,4,0,0,145,93,114
3861,9.1,6,3,0,0,17,502,47
4422,11.2,2,0,0,0,66,12,18
4273,10.8,0,0,0,0,0,31,31
3875,9.5,0,0,0,0,906,5,3
3790,9.4,0,0,0,0,961,0,0
4314,11.6,0,0,0,0,224,13,132
4245,11.3,0,0,0,0,112,0,38
4175,11,0,0,0,0,790,0,39
4175,11,0,0,0,0,401,4,26
4314,11.6,0,0,0,0,136,2,21
4096,10.7,0,0,0,0,204,0,7
4047,10.5,0,0,0,0,653,88,22
4047,10.5,2,0,0,0,343,22,65
4023,10.4,0,0,0,0,355,3,96
3900,7.7,0,0,0,0,159,0,365
3375,6,0,3,3,0,143,0,287
3357,5.9,0,0,0,0,345,0,239
3357,5.9,0,0,0,0,39,0,111
3147,5.2,0,0,0,0,132,0,145
3038,4.9,0,0,0,0,233,0,140
2710,3.8,0,4,0,0,311,0,170
2567,3.2,0,0,7,0,255,0,132
2527,3.1,0,0,0,0,77,134,93
2506,3.3,0,0,0,0,356,0,149
2609,3.7,0,0,0,0,359,24,83
2670,3.9,0,0,0,0,173,0,297
2953,4.8,0,2,0,0,222,38,244
2915,5.1,0,0,0,0,20,3,64
3128,5.8,0,0,0,0,80,8,143
3213,6.1,0,0,2,0,99,2,267
3331,6.4,0,0,0,0,122,0,214
2921,5.2,0,4,0,0,57,0,78
2924,5.2,0,0,0,0,43,4,126
3313,6.5,0,0,0,0,40,3,76
4340,9.6,0,0,0,0,215,0,46
4652,11.1,0,0,0,0,155,0,260
4328,9.6,0,0,0,0,45,0,37
4534,10.4,0,0,0,0,103,0,248
4431,10.1,0,0,0,0,88,0,322
4233,9.5,0,0,0,0,122,0,54
4218,9.4,0,0,0,0,129,0,201
4239,9.7,0,0,0,0,95,0,188
4652,11.1,0,0,0,0,4,0,595
4582,11,0,0,0,0,162,0,372
4552,10.9,0,0,0,0,30,9,109
4215,9.6,0,0,0,0,94,0,162
3914,8.5,0,0,0,0,72,0,395
3796,8.1,0,0,0,0,64,10,221
4230,9.5,0,0,0,0,74,0,173
3479,7.5,0,0,0,0,204,0,107
3216,6,0,0,0,0,119,0,104
4701,11.4,0,3,0,0,33,0,20
4685,11.4,0,3,0,0,53,3,26
4142,9,0,14,0,0,490,0,35
2984,5.5,1,1,0,0,14,1,18
3451,7.6,0,13,0,0,112,195,10
4629,11.6,0,0,0,0,83,462,45
4580,11.8,0,22,0,0,13,414,31
3305,5.7,0,0,0,0,524,27,27
3861,7.7,0,0,0,0,339,0,68
2228,2.2,0,0,0,0,168,23,29
2702,4,0,0,0,0,289,197,31
2677,4,0,0,2,0,81,17,44
2447,3.1,0,0,0,0,407,18,95
2425,3,0,0,0,0,94,17,22
1663,-0.4,0,1,0,0,758,5,32
1331,-2.3,0,0,0,0,682,8,95
2115,1.6,0,1,0,0,436,9,17
2638,3.8,0,0,0,0,67,10,203
2615,3.6,0,0,0,0,152,14,177
4627,9.3,0,1,0,0,4,11,24
3922,7.4,0,1,0,0,7,47,48
3368,6,0,3,0,0,222,111,88
3809,7.2,0,0,0,0,18,14,24
1950,1.9,4,5,2,2,269,340,138
1927,2.1,0,4,4,0,122,118,189
3066,7.5,0,35,0,0,243,156,156
3099,7.6,0,173,16,0,79,298,157
3257,8.2,0,49,33,0,22,373,64
1833,3,0,21,28,0,166,168,192
3017,7.3,0,35,18,0,41,416,41
2780,6.5,0,10,24,0,49,167,157
2807,6.9,0,23,10,0,54,36,162
2628,6.2,0,47,25,0,63,81,509
2862,7,0,177,24,0,10,45,80
3084,7.7,0,10,2,0,47,57,36
3510,5.5,0,0,0,0,240,48,360
880,-2.3,0,6,16,0,177,361,85
900,-2.2,0,0,6,0,205,309,146
1835,2.7,0,0,2,0,86,347,178
2180,4.1,0,4,24,0,54,469,82
2319,4.7,0,3,2,0,165,424,204
2695,6,0,2,1,1,52,208,51
1141,-0.9,0,5,8,0,346,143,196
1118,-1,0,11,13,0,95,183,155
1372,0.4,0,3,1,0,20,715,63
1287,0,0,4,12,0,58,138,286
1586,1.5,0,3,106,0,45,240,79
2050,3.5,0,7,22,0,38,442,78
2550,5.4,0,1,3,0,36,58,16
3300,8.1,0,0,13,0,135,170,109
4105,7.5,0,2,2,0,53,8,334
3713,6.2,0,13,0,0,76,19,89
3190,4.7,0,4,0,0,59,60,72
2869,3.8,0,9,0,0,21,46,23
2906,3.9,0,116,0,0,145,170,65
3119,4.6,0,376,0,0,101,61,74
3119,4.6,0,359,0,0,14,63,14
3107,4.6,0,10,0,0,42,186,19
2976,4.9,0,5,0,0,23,39,77
2819,4.3,0,19,1,0,44,64,126
2478,3.1,0,5,1,0,120,434,50
1952,1,0,1,0,0,120,301,119
1952,1,0,2,0,0,332,330,70
2380,2.7,0,2,0,0,58,508,66
2204,2,0,4,2,0,241,333,88
2577,3.4,0,4,0,0,192,100,68
3216,5.4,0,76,0,0,174,113,69
3247,5.5,0,66,0,0,64,122,26
3426,6,0,10,0,0,153,90,247
3514,6.3,0,9,0,0,144,440,214
3581,6.5,0,12,0,0,150,90,97
3362,5.9,0,3,0,0,256,15,10
2752,4.1,0,3,1,0,70,42,67
2417,2.9,0,12,0,0,201,185,83
2408,2.9,0,4,2,0,166,69,108
2637,3.7,0,4,0,0,174,523,73
2843,4.4,0,3,0,0,51,10,89
2994,4.9,0,17,0,0,149,47,374
1316,-1.4,0,1,0,0,883,21,15
1475,-0.6,0,0,1,0,961,3,4
1658,0.2,0,0,3,0,736,10,97
1757,0.7,0,0,0,0,933,2,5
1633,0.1,0,1,0,0,859,10,5
1885,1.2,0,0,0,0,754,8,27
2298,2.9,0,0,0,0,279,55,100
2486,3.5,0,1,1,0,625,95,54
2490,3.6,0,0,0,0,776,24,6
2550,3.8,0,0,0,0,909,5,13
2108,1.9,0,0,0,0,352,17,51
2044,1.7,0,2,1,0,424,39,161
2132,2.1,0,2,0,0,111,33,33
2018,1.7,0,8,0,0,204,51,24
2242,2.5,0,0,0,0,291,30,351
2058,1.8,0,7,27,0,314,452,50
1952,1.4,0,2,0,0,246,70,21
1664,0.2,0,0,1,0,382,47,86
1409,-1,0,0,0,0,537,38,214
1600,-0.1,0,0,1,0,839,7,53
2023,1.6,0,0,679,0,124,40,18
2138,2,0,1,17,0,495,201,66
2349,2.8,0,0,0,0,541,57,54
2624,3.7,0,0,5,0,417,25,303
3287,4.7,0,3,0,0,42,90,155
3695,5.8,0,0,0,0,26,385,55
3237,4.5,0,2,0,0,149,78,141
3519,5.3,0,0,0,0,19,652,141
3516,5.3,0,48,0,0,132,377,39
3954,6.6,0,60,0,0,38,111,46
1673,1.4,0,7,492,0,39,104,47
2161,4,0,6,9,0,19,777,28
2044,3.9,0,6,143,0,32,222,41
759,-6.3,0,0,0,0,172,23,168
800,-6,0,0,0,0,178,2,413
913,-5.1,0,0,0,0,146,4,618
942,-4.8,0,0,0,0,308,30,182
969,-4.7,0,0,0,0,255,36,183
1303,-2.5,0,0,0,0,358,50,102
2590,3.4,0,0,0,0,145,164,54
2477,3,0,0,2,0,174,257,55
2503,3.1,0,0,0,0,102,321,53
2581,3.4,0,0,0,0,98,624,27
2643,3.6,0,0,0,0,87,43,8
2412,3.7,7,3,0,0,116,45,180
3458,7.2,9,0,0,0,11,733,35
3524,7.4,0,1,0,0,12,870,16
3683,7.8,2,4,0,0,30,175,2
2754,4.8,0,3,0,0,455,55,13
2377,3.5,16,7,2,0,330,70,91
2805,5.1,2,0,0,0,85,150,36
2914,5.5,0,0,0,0,73,38,29
3445,9,0,2,4,0,27,9,30
3409,8.9,0,13,0,0,81,32,318
3193,8.1,0,3,16,0,76,97,228
1358,-1,0,0,71,48,40,766,19
1358,-1,0,36,233,65,25,394,0
1358,-1,0,5,19,72,25,760,15
1682,0.4,0,102,148,119,122,148,165
1668,0.4,0,5,294,35,52,482,65
1833,0.9,0,128,323,41,384,41,0
1560,-0.9,0,83,448,7,331,3,65
1194,-4.2,0,41,190,0,0,0,678
1087,-4.2,0,12,309,0,207,12,300
1174,-4.9,0,7,137,20,540,5,269
500,-11.7,0,0,759,3,61,3,162
500,-11.7,0,17,554,0,294,0,67
498,-14.9,0,4,300,86,602,0,2
463,-14.3,0,3,378,13,487,0,107
460,-14.3,0,5,695,23,115,0,37
711,-10.1,0,0,287,9,268,0,292
531,-15.5,0,5,653,10,264,0,25
531,-15.5,0,3,524,10,419,5,5
3394,5.5,3,29,0,0,46,79,173
1665,-1.9,73,148,4,0,450,0,35
1741,-0.7,4,31,0,0,84,13,305
2859,4.2,8,641,0,0,15,85,23
1872,-0.2,17,8,3,0,95,28,319
2534,3.4,0,43,0,0,76,61,327
3536,6.3,9,30,0,0,102,63,177
3606,6.5,15,54,0,0,34,40,258
3691,6.8,0,21,0,0,53,29,404
4292,9,0,24,0,0,67,98,197
2543,3.6,6,318,0,0,61,0,25
1637,-0.1,0,100,0,0,36,14,273
2859,4.2,11,186,0,0,22,65,128
1943,0.9,4,51,0,0,23,47,437
3781,7.6,13,5,0,0,76,5,485
3137,5.5,0,127,0,0,11,81,219
4333,8.2,0,0,0,0,72,33,270
4868,11.2,0,0,0,0,69,103,172
2975,4.4,0,0,0,0,190,55,135
2306,1.9,0,0,0,0,0,0,185
4828,11.3,0,0,17,0,47,54,250
1754,0.2,0,0,0,0,794,7,133
4886,11.5,0,0,0,0,45,167,622
4633,10.9,0,0,0,0,62,113,520
4865,11.4,0,0,0,0,37,56,620
4349,3.8,0,14,2,0,0,5,96
3342,6.6,0,27,1,0,309,79,456
2883,5.3,0,23,2,0,627,37,121
2071,2.6,0,10,0,0,431,70,60
1431,-0.1,0,5,1,0,227,89,368
1245,-1,0,4,1,0,171,84,340
2781,8,0,3,2,0,410,25,494
2781,8,0,5,10,0,592,20,308
2911,3.9,0,0,0,0,0,0,130
2762,3.4,0,0,0,0,13,4,171
4377,9.4,0,0,0,0,22,116,680
2454,2.9,0,5,5,0,19,388,369
4455,8.7,0,0,0,0,353,14,160
5056,8.5,0,7,0,0,81,7,320
4648,8,0,0,0,0,79,9,228
4949,10.8,0,0,0,0,7,0,161
6624,15.2,0,0,0,0,9,0,28
4173,3.1,0,0,0,0,201,38,570
4467,4.5,0,0,0,0,185,135,371
4467,4.5,3,0,0,0,394,81,207
4467,4.5,0,1,0,0,251,158,272
4486,4.5,2,2,0,0,111,424,379
4031,2.5,0,0,0,0,341,67,341
3953,1.9,0,0,0,0,127,69,663
4064,1.7,0,0,0,0,4,27,894
3812,1.2,0,0,0,0,3,835,96
3812,1.2,0,2,0,0,2,850,95
3812,1.2,0,0,0,0,7,780,161
3812,1.2,0,2,0,0,90,201,470
3812,1.2,0,8,0,0,53,179,575
3797,0.8,0,2,0,0,22,425,297
3544,-0.1,0,0,0,0,2,108,799
3578,1.1,0,0,0,0,13,611,251
3861,2,0,0,0,0,3,719,208
3628,1.2,0,0,0,0,8,817,84
4013,2.5,0,0,0,0,0,322,109
3911,2.1,0,0,0,0,11,654,212
3917,1.9,0,5,0,0,11,482,194
3924,1.8,0,8,0,0,8,237,592
3564,1.5,0,2,0,0,187,85,452
3318,0.8,0,1,0,0,817,39,58
3204,-1.7,0,4,0,0,310,268,126
3310,-1.2,0,1,0,0,26,163,93
3392,-0.5,0,0,0,0,47,302,217
3612,0.7,0,6,0,0,179,185,389
3671,0.7,0,2,0,0,54,27,834
4214,2.4,0,8,0,0,122,86,632
4001,1.8,0,3,0,0,127,192,459
3995,1.8,0,3,0,0,142,210,402
3145,-2.2,0,26,0,0,13,458,270
3609,0.4,0,15,0,0,10,590,70
3262,-1,0,8,0,0,2,224,438
3004,-2.6,0,2,0,0,0,757,115
2719,-3.5,0,6,0,0,7,766,123
2264,-5.8,0,6,0,0,27,261,553
4547,8.9,0,2,0,0,405,12,66
3723,6.2,0,3,0,0,157,97,141
3948,6.9,0,1,0,0,752,12,30
3520,5.2,0,5,0,0,511,45,31
3520,5.2,0,2,1,0,583,19,38
4414,7.7,0,1,0,0,547,19,15
4414,7.7,0,17,0,0,124,45,43
4818,9.4,0,0,0,0,453,6,108
4514,8.3,0,8,0,0,780,5,12
3057,3.4,0,41,0,0,847,2,17
4013,6.6,0,11,0,0,892,2,16
5018,10.3,0,3,0,0,787,12,94
4991,10,0,50,0,0,747,19,21
5051,10.3,0,18,0,0,702,12,62
3782,5.9,0,0,0,0,349,25,16
3457,4.9,0,1,0,0,337,25,200
3849,6.1,0,0,0,0,610,25,77
3609,5.3,0,2,0,0,441,15,0
4165,7,0,1,0,0,319,25,25
4551,8.1,0,2,0,0,227,45,70
4572,8.2,0,6,0,0,259,23,135
3968,6,0,0,0,0,35,21,390
2541,1,0,0,0,0,920,11,11
2687,1.6,0,1,0,0,743,22,71
3813,5.4,0,3,0,0,589,17,94
3282,3.6,0,0,0,0,729,26,129
2634,0.8,0,2,2,0,652,126,33
3096,2.8,0,2,0,0,733,53,29
2760,1.5,0,9,0,0,481,26,145
2742,1.4,0,0,0,0,890,18,14
3935,5.7,0,3,0,0,516,119,113
3418,4,0,0,0,0,800,69,16
3021,2.5,0,0,0,0,420,123,64
2980,2.2,2,0,0,0,511,32,260
3050,2.5,2,2,2,0,570,21,116
4578,8.4,1,1,1,0,313,12,68
4852,9.4,0,0,0,0,910,7,3
3139,3.4,0,0,0,0,65,3,20
3139,3.4,0,0,0,0,312,13,20
3142,3.4,0,0,0,0,197,7,12
3066,3,0,0,0,0,215,5,54
3026,2.6,0,1,0,0,586,13,94
2941,2.3,0,1,0,0,444,14,159
2599,0.7,0,8,0,0,423,8,106
3828,5.8,0,0,0,0,864,5,7
4232,7.2,0,1,0,0,244,8,18
4299,7.4,0,2,0,0,309,18,31
2865,1.7,0,1,0,1,409,41,170
2741,1.2,1,0,0,1,471,26,157
3493,4.5,1,0,1,0,891,13,10
3486,4.4,9,2,0,0,577,45,94
3542,4.7,3,7,0,0,529,38,38
2352,-0.3,40,14,1,1,393,32,24
2352,-0.3,164,1,0,0,170,25,31
2216,-1.1,138,2,0,0,500,21,74
2610,0.6,25,1,0,0,512,80,64
2701,0.5,2,1,0,0,212,20,208
2665,0.7,0,0,0,0,144,271,71
2496,-0.1,0,2,3,0,450,21,255
2315,-0.9,0,1,0,0,249,40,81
3969,5.1,1,17,1,0,44,20,206
3960,5,0,2,0,0,25,13,38
3960,5,1,0,0,0,15,3,22
3960,5,1,3,1,0,26,10,21
3957,5,3,26,1,0,51,43,233
3954,5,2,0,0,0,10,14,900
3954,5,0,2,0,0,23,6,161
3679,4.1,2,2,0,2,57,19,287
3750,4.2,4,13,4,0,221,69,242
3731,4.1,6,12,3,3,120,56,326
3724,4.1,3,6,0,0,51,60,135
3748,4.1,1,6,0,0,46,14,687
3596,3.7,2,1,0,0,19,3,237
3596,3.7,2,4,0,0,16,8,224
3600,3.8,2,10,0,0,65,37,549
3600,3.8,1,6,1,1,33,37,628
3470,3.3,1,2,0,1,34,22,697
3109,2.2,4,2,2,0,62,38,242
2940,1.6,0,1,0,0,53,21,32
2688,0.9,2,2,0,0,160,56,69
2140,-0.8,2,2,0,0,147,47,109
1845,-1.8,2,5,0,0,203,48,103
1564,-2.7,1,1,0,0,290,71,106
1436,-3.1,2,5,2,0,188,54,131
1319,-3.6,0,4,2,0,371,57,202
3128,2.3,1,3,4,0,78,46,47
2784,1.2,0,2,3,0,79,59,48
3305,2.8,0,1,0,0,41,8,87
3408,3.2,3,13,0,3,131,31,150
2164,-0.5,4,6,0,0,92,418,208
2164,-0.5,1,1,0,0,66,326,96
2484,0.5,4,9,0,1,132,107,90
2723,1.2,2,10,0,0,120,122,81
3156,2.5,3,6,0,0,155,81,85
2260,-0.7,1,5,1,0,44,47,338
2645,0.5,4,13,4,0,151,83,239
2897,1.3,1,5,1,0,61,52,627
2897,1.3,3,3,0,0,75,48,587
3051,1.8,3,4,0,0,69,43,71
3568,3.6,2,10,0,0,96,52,86
3571,3.6,7,8,3,0,244,93,252
3742,4.1,2,19,4,0,168,120,246
3064,2.1,3,13,3,0,91,91,289
2812,1.4,2,3,0,0,90,83,149
2334,0,5,5,0,0,138,161,73
1885,-1.5,4,2,1,0,77,142,275
2189,-0.5,2,5,0,0,94,125,130
2039,-1,0,8,4,0,36,84,378
2677,0.9,4,27,4,4,185,91,205
2682,0.9,5,10,5,0,167,157,195
2704,1.1,8,0,0,0,104,79,275
2717,1.2,4,11,0,0,132,111,333
2880,1.7,2,2,0,0,42,53,768
2698,1.1,13,4,0,0,179,98,315
2686,1.1,2,19,2,0,62,93,210
2475,0,0,36,2,0,31,118,377
2493,0.1,4,64,0,0,69,140,369
2104,-1,3,21,3,0,80,118,478
2031,-1.2,2,16,2,0,72,117,433
2663,0.8,5,28,0,0,56,102,359
2673,0.9,5,14,0,0,100,82,393
2676,0.9,3,23,3,3,122,141,246
2670,0.9,1,1,0,1,13,26,89
1443,-3.3,10,17,0,0,57,81,307
1579,-2.8,5,11,8,0,37,84,283
1640,-2.6,3,7,0,0,35,61,411
1852,-1.8,2,15,2,0,8,110,214
1995,-1.3,2,11,0,0,25,83,335
2156,-0.7,2,17,0,0,53,309,178
2481,0.4,0,84,2,0,59,220,266
2639,0.9,2,32,0,0,38,205,376
2658,1,5,68,0,0,76,231,164
2801,1.6,10,10,0,0,244,176,307
2911,2,12,6,0,0,183,232,238
2768,1.7,7,3,0,0,172,123,319
2781,1.8,3,4,0,0,98,691,69
2787,1.8,8,2,0,0,78,378,155
2965,2.4,7,0,0,0,77,580,79
1822,-0.8,76,3,2,0,265,101,113
1558,-1.9,16,4,0,0,79,32,34
1689,-1.4,42,6,0,0,115,63,127
1892,-0.6,39,10,1,0,233,35,178
2038,-0.1,7,5,3,0,82,94,124
2659,2.2,10,3,1,0,181,181,142
2488,1.5,6,3,0,0,128,160,89
1892,-0.6,6,6,0,0,87,165,91
1752,-1.1,5,10,0,0,183,161,145
1428,-2.5,8,2,2,0,245,149,280
2029,-0.3,21,0,1,0,734,28,37
2645,1.8,5,2,0,0,785,34,64
2179,0.2,9,0,0,0,163,153,409
2333,0.7,11,1,0,0,92,57,218
3554,4.2,24,3,0,0,103,103,87
3059,4.1,1,1,0,0,15,24,229
3257,4.7,2,3,0,0,13,25,186
3005,3.8,3,5,0,0,38,126,278
3003,3.9,0,1,0,0,6,47,139
3708,6.1,5,3,3,0,54,107,307
3729,6.2,0,0,0,0,22,76,416
3644,6.1,2,9,0,0,15,89,413
3038,4.4,3,0,0,0,18,716,47
2859,3.9,7,2,0,0,17,282,280
3677,6.4,17,0,0,0,56,96,145
3719,6.8,2,6,0,0,27,44,347
3707,6.6,8,3,0,0,32,62,164
3686,6.5,3,14,0,0,19,22,55
2825,2.8,4,5,2,0,25,123,100
2998,3.5,3,3,1,0,86,70,175
2506,1.9,2,3,0,0,23,94,181
3177,4.3,5,3,0,0,78,81,321
1885,-1.7,0,9,0,0,57,171,420
2670,0.9,2,23,2,0,84,172,298
5124,12.5,4,12,0,0,124,35,39
5176,12.6,0,4,0,0,33,33,169
3352,7.1,0,7,0,0,79,33,105
4375,7.4,15,9,0,0,105,44,296
4368,4.2,0,0,0,0,154,0,288
4967,5.9,0,0,0,0,44,28,213
5029,6,0,0,0,0,9,3,46
5065,6.2,0,0,0,0,24,27,356
5113,6.3,0,4,0,0,66,2,99
5095,6.3,0,0,0,0,28,0,79
5168,6.4,0,1,0,0,43,19,97
5171,6.4,0,0,0,0,37,11,248
5375,7,0,0,0,0,88,7,288
5581,7.4,0,0,0,0,111,26,232
5694,7.7,0,0,0,0,50,4,28
5697,7.7,0,1,0,0,278,29,92
5600,7.5,0,0,0,0,47,8,559
5468,7.6,0,0,0,0,22,1,60
5444,7.4,0,0,0,0,21,7,61
5450,7.4,0,0,0,0,83,4,64
5429,7.2,0,3,0,0,61,3,96
5414,7.2,0,0,0,0,73,0,95
5371,7.1,0,0,0,0,171,0,150
3569,2.5,0,4,1,0,141,12,298
4791,6.7,0,0,0,0,28,23,69
4705,6.7,2,7,0,0,159,14,495
4172,5.9,0,0,0,0,103,5,66
4126,6.1,0,0,0,0,45,8,121
4589,6.7,0,0,1,0,34,1,27
4394,6.4,0,2,0,0,93,9,123
4099,5.8,0,0,0,0,110,20,69
3971,5.7,0,0,0,0,46,6,77
4007,5.9,1,1,0,0,23,2,47
4001,5.9,3,5,0,0,67,19,175
3833,5.5,0,8,0,0,45,3,138
3495,4.5,0,9,0,0,116,12,131
3001,2.9,0,1,0,0,22,5,58
2923,2.7,0,4,0,0,98,4,22
2759,2.3,0,21,0,0,61,21,96
